Country,ISO3 Code,Date,Price (EUR/MWhe)
Finland,FIN,9/22/2021,93.48
Finland,FIN,9/23/2021,59.15
Finland,FIN,9/24/2021,80.49
Finland,FIN,9/25/2021,78.08
Finland,FIN,9/26/2021,79.70
Finland,FIN,9/27/2021,88.15
Finland,FIN,9/28/2021,98.27
Finland,FIN,9/29/2021,108.83
Finland,FIN,9/30/2021,91.55
Finland,FIN,10/1/2021,60.53
Finland,FIN,10/2/2021,43.12
Finland,FIN,10/3/2021,12.54
Finland,FIN,10/4/2021,58.28
Finland,FIN,10/5/2021,66.27
Finland,FIN,10/6/2021,69.85
Finland,FIN,10/7/2021,95.70
Finland,FIN,10/8/2021,99.67
Finland,FIN,10/9/2021,76.96
Finland,FIN,10/10/2021,34.24
Finland,FIN,10/11/2021,82.68
Finland,FIN,10/12/2021,118.28
Finland,FIN,10/13/2021,160.78
Finland,FIN,10/14/2021,66.69
Finland,FIN,10/15/2021,41.14
Finland,FIN,10/16/2021,8.97
Finland,FIN,10/17/2021,48.15
Finland,FIN,10/18/2021,98.20
Finland,FIN,10/19/2021,134.71
Finland,FIN,10/20/2021,39.08
Finland,FIN,10/21/2021,60.36
Finland,FIN,10/22/2021,42.33
Finland,FIN,10/23/2021,77.87
Finland,FIN,10/24/2021,29.57
Finland,FIN,10/25/2021,78.61
Finland,FIN,10/26/2021,71.48
Finland,FIN,10/27/2021,89.69
Finland,FIN,10/28/2021,28.71
Finland,FIN,10/29/2021,40.61
Finland,FIN,10/30/2021,22.23
Finland,FIN,10/31/2021,52.95
Finland,FIN,11/1/2021,53.51
Finland,FIN,11/2/2021,56.04
Finland,FIN,11/3/2021,72.39
Finland,FIN,11/4/2021,81.31
Finland,FIN,11/5/2021,56.26
Finland,FIN,11/6/2021,13.99
Finland,FIN,11/7/2021,21.66
Finland,FIN,11/8/2021,107.95
Finland,FIN,11/9/2021,55.15
Finland,FIN,11/10/2021,29.85
Finland,FIN,11/11/2021,24.83
Finland,FIN,11/12/2021,69.42
Finland,FIN,11/13/2021,47.86
Finland,FIN,11/14/2021,54.23
Finland,FIN,11/15/2021,67.41
Finland,FIN,11/16/2021,63.99
Finland,FIN,11/17/2021,47.75
Finland,FIN,11/18/2021,59.01
Finland,FIN,11/19/2021,72.16
Finland,FIN,11/20/2021,15.73
Finland,FIN,11/21/2021,65.28
Finland,FIN,11/22/2021,139.01
Finland,FIN,11/23/2021,125.92
Finland,FIN,11/24/2021,105.09
Finland,FIN,11/25/2021,111.69
Finland,FIN,11/26/2021,166.77
Finland,FIN,11/27/2021,177.16
Finland,FIN,11/28/2021,187.01
Finland,FIN,11/29/2021,262.63
Finland,FIN,11/30/2021,170.54
Finland,FIN,12/1/2021,166.74
Finland,FIN,12/2/2021,198.18
Finland,FIN,12/3/2021,177.17
Finland,FIN,12/4/2021,162.65
Finland,FIN,12/5/2021,150.01
Finland,FIN,12/6/2021,290.65
Finland,FIN,12/7/2021,477.86
Finland,FIN,12/8/2021,432.23
Finland,FIN,12/9/2021,265.61
Finland,FIN,12/10/2021,212.58
Finland,FIN,12/11/2021,178.10
Finland,FIN,12/12/2021,167.90
Finland,FIN,12/13/2021,201.37
Finland,FIN,12/14/2021,192.32
Finland,FIN,12/15/2021,78.85
Finland,FIN,12/16/2021,122.05
Finland,FIN,12/17/2021,157.81
Finland,FIN,12/18/2021,77.62
Finland,FIN,12/19/2021,66.89
Finland,FIN,12/20/2021,275.34
Finland,FIN,12/21/2021,408.05
Finland,FIN,12/22/2021,358.86
Finland,FIN,12/23/2021,172.33
Finland,FIN,12/24/2021,135.75
Finland,FIN,12/25/2021,129.30
Finland,FIN,12/26/2021,154.14
Finland,FIN,12/27/2021,158.44
Finland,FIN,12/28/2021,132.06
Finland,FIN,12/29/2021,153.35
Finland,FIN,12/30/2021,71.56
Finland,FIN,12/31/2021,65.73
Finland,FIN,1/1/2022,82.46
Finland,FIN,1/2/2022,55.86
Finland,FIN,1/3/2022,81.18
Finland,FIN,1/4/2022,126.43
Finland,FIN,1/5/2022,121.64
Finland,FIN,1/6/2022,171.17
Finland,FIN,1/7/2022,167.67
Finland,FIN,1/8/2022,156.81
Finland,FIN,1/9/2022,148.29
Finland,FIN,1/10/2022,248.84
Finland,FIN,1/11/2022,157.65
Finland,FIN,1/12/2022,79.53
Finland,FIN,1/13/2022,18.84
Finland,FIN,1/14/2022,60.59
Finland,FIN,1/15/2022,93.81
Finland,FIN,1/16/2022,19.65
Finland,FIN,1/17/2022,81.42
Finland,FIN,1/18/2022,142.46
Finland,FIN,1/19/2022,62.55
Finland,FIN,1/20/2022,80.35
Finland,FIN,1/21/2022,113.91
Finland,FIN,1/22/2022,161.70
Finland,FIN,1/23/2022,78.62
Finland,FIN,1/24/2022,62.34
Finland,FIN,1/25/2022,141.56
Finland,FIN,1/26/2022,100.41
Finland,FIN,1/27/2022,137.43
Finland,FIN,1/28/2022,121.23
Finland,FIN,1/29/2022,21.58
Finland,FIN,1/30/2022,39.22
Finland,FIN,1/31/2022,176.62
Finland,FIN,2/1/2022,147.77
Finland,FIN,2/2/2022,167.47
Finland,FIN,2/3/2022,175.14
Finland,FIN,2/4/2022,73.05
Finland,FIN,2/5/2022,59.27
Finland,FIN,2/6/2022,40.58
Finland,FIN,2/7/2022,108.10
Finland,FIN,2/8/2022,93.19
Finland,FIN,2/9/2022,78.34
Finland,FIN,2/10/2022,55.10
Finland,FIN,2/11/2022,102.11
Finland,FIN,2/12/2022,40.89
Finland,FIN,2/13/2022,17.37
Finland,FIN,2/14/2022,70.04
Finland,FIN,2/15/2022,73.59
Finland,FIN,2/16/2022,74.52
Finland,FIN,2/17/2022,60.55
Finland,FIN,2/18/2022,73.95
Finland,FIN,2/19/2022,63.85
Finland,FIN,2/20/2022,71.72
Finland,FIN,2/21/2022,77.75
Finland,FIN,2/22/2022,115.63
Finland,FIN,2/23/2022,98.66
Finland,FIN,2/24/2022,58.47
Finland,FIN,2/25/2022,74.70
Finland,FIN,2/26/2022,71.22
Finland,FIN,2/27/2022,27.74
Finland,FIN,2/28/2022,93.16
Finland,FIN,3/1/2022,70.07
Finland,FIN,3/2/2022,68.00
Finland,FIN,3/3/2022,81.43
Finland,FIN,3/4/2022,196.42
Finland,FIN,3/5/2022,80.81
Finland,FIN,3/6/2022,60.79
Finland,FIN,3/7/2022,180.93
Finland,FIN,3/8/2022,184.52
Finland,FIN,3/9/2022,173.18
Finland,FIN,3/10/2022,50.67
Finland,FIN,3/11/2022,86.07
Finland,FIN,3/12/2022,97.42
Finland,FIN,3/13/2022,57.22
Finland,FIN,3/14/2022,108.37
Finland,FIN,3/15/2022,124.51
Finland,FIN,3/16/2022,78.04
Finland,FIN,3/17/2022,26.96
Finland,FIN,3/18/2022,32.32
Finland,FIN,3/19/2022,12.79
Finland,FIN,3/20/2022,23.73
Finland,FIN,3/21/2022,38.87
Finland,FIN,3/22/2022,102.35
Finland,FIN,3/23/2022,124.63
Finland,FIN,3/24/2022,99.84
Finland,FIN,3/25/2022,39.86
Finland,FIN,3/26/2022,22.98
Finland,FIN,3/27/2022,40.65
Finland,FIN,3/28/2022,20.29
Finland,FIN,3/29/2022,103.15
Finland,FIN,3/30/2022,113.52
Finland,FIN,3/31/2022,185.27
Finland,FIN,4/1/2022,155.12
Finland,FIN,4/2/2022,46.64
Finland,FIN,4/3/2022,56.47
Finland,FIN,4/4/2022,67.00
Finland,FIN,4/5/2022,53.42
Finland,FIN,4/6/2022,84.88
Finland,FIN,4/7/2022,73.85
Finland,FIN,4/8/2022,29.78
Finland,FIN,4/9/2022,28.10
Finland,FIN,4/10/2022,18.61
Finland,FIN,4/11/2022,77.94
Finland,FIN,4/12/2022,122.19
Finland,FIN,4/13/2022,99.52
Finland,FIN,4/14/2022,89.78
Finland,FIN,4/15/2022,63.47
Finland,FIN,4/16/2022,55.37
Finland,FIN,4/17/2022,49.64
Finland,FIN,4/18/2022,72.88
Finland,FIN,4/19/2022,95.31
Finland,FIN,4/20/2022,71.42
Finland,FIN,4/21/2022,44.82
Finland,FIN,4/22/2022,40.50
Finland,FIN,4/23/2022,27.70
Finland,FIN,4/24/2022,82.09
Finland,FIN,4/25/2022,156.26
Finland,FIN,4/26/2022,135.16
Finland,FIN,4/27/2022,144.22
Finland,FIN,4/28/2022,131.75
Finland,FIN,4/29/2022,130.12
Finland,FIN,4/30/2022,78.46
Finland,FIN,5/1/2022,123.10
Finland,FIN,5/2/2022,50.96
Finland,FIN,5/3/2022,119.88
Finland,FIN,5/4/2022,187.83
Finland,FIN,5/5/2022,130.99
Finland,FIN,5/6/2022,87.09
Finland,FIN,5/7/2022,36.47
Finland,FIN,5/8/2022,71.98
Finland,FIN,5/9/2022,159.40
Finland,FIN,5/10/2022,68.58
Finland,FIN,5/11/2022,93.57
Finland,FIN,5/12/2022,106.07
Finland,FIN,5/13/2022,126.32
Finland,FIN,5/14/2022,108.53
Finland,FIN,5/15/2022,67.91
Finland,FIN,5/16/2022,129.20
Finland,FIN,5/17/2022,158.13
Finland,FIN,5/18/2022,182.17
Finland,FIN,5/19/2022,228.80
Finland,FIN,5/20/2022,243.00
Finland,FIN,5/21/2022,154.42
Finland,FIN,5/22/2022,139.40
Finland,FIN,5/23/2022,182.35
Finland,FIN,5/24/2022,168.67
Finland,FIN,5/25/2022,146.56
Finland,FIN,5/26/2022,127.54
Finland,FIN,5/27/2022,164.31
Finland,FIN,5/28/2022,110.35
Finland,FIN,5/29/2022,123.84
Finland,FIN,5/30/2022,180.81
Finland,FIN,5/31/2022,124.56
Finland,FIN,6/1/2022,127.03
Finland,FIN,6/2/2022,139.35
Finland,FIN,6/3/2022,149.82
Finland,FIN,6/4/2022,164.75
Finland,FIN,6/5/2022,41.06
Finland,FIN,6/6/2022,179.43
Finland,FIN,6/7/2022,168.07
Finland,FIN,6/8/2022,214.69
Finland,FIN,6/9/2022,208.63
Finland,FIN,6/10/2022,192.18
Finland,FIN,6/11/2022,16.33
Finland,FIN,6/12/2022,23.43
Finland,FIN,6/13/2022,131.03
Finland,FIN,6/14/2022,166.93
Finland,FIN,6/15/2022,141.74
Finland,FIN,6/16/2022,132.03
Finland,FIN,6/17/2022,182.87
Finland,FIN,6/18/2022,69.92
Finland,FIN,6/19/2022,19.83
Finland,FIN,6/20/2022,235.88
Finland,FIN,6/21/2022,171.46
Finland,FIN,6/22/2022,163.92
Finland,FIN,6/23/2022,64.35
Finland,FIN,6/24/2022,71.78
Finland,FIN,6/25/2022,72.30
Finland,FIN,6/26/2022,96.44
Finland,FIN,6/27/2022,195.20
Finland,FIN,6/28/2022,155.21
Finland,FIN,6/29/2022,252.22
Finland,FIN,6/30/2022,262.01
Finland,FIN,7/1/2022,196.06
Finland,FIN,7/2/2022,54.83
Finland,FIN,7/3/2022,52.65
Finland,FIN,7/4/2022,227.75
Finland,FIN,7/5/2022,111.70
Finland,FIN,7/6/2022,152.58
Finland,FIN,7/7/2022,177.33
Finland,FIN,7/8/2022,147.91
Finland,FIN,7/9/2022,149.30
Finland,FIN,7/10/2022,182.93
Finland,FIN,7/11/2022,406.24
Finland,FIN,7/12/2022,349.04
Finland,FIN,7/13/2022,372.62
Finland,FIN,7/14/2022,321.22
Finland,FIN,7/15/2022,290.38
Finland,FIN,7/16/2022,205.10
Finland,FIN,7/17/2022,140.85
Finland,FIN,7/18/2022,246.58
Finland,FIN,7/19/2022,192.64
Finland,FIN,7/20/2022,175.23
Finland,FIN,7/21/2022,191.37
Finland,FIN,7/22/2022,206.36
Finland,FIN,7/23/2022,127.59
Finland,FIN,7/24/2022,169.26
Finland,FIN,7/25/2022,145.01
Finland,FIN,7/26/2022,6.98
Finland,FIN,7/27/2022,83.28
Finland,FIN,7/28/2022,177.09
Finland,FIN,7/29/2022,168.59
Finland,FIN,7/30/2022,128.20
Finland,FIN,7/31/2022,144.84
Finland,FIN,8/1/2022,283.20
Finland,FIN,8/2/2022,183.95
Finland,FIN,8/3/2022,10.16
Finland,FIN,8/4/2022,7.55
Finland,FIN,8/5/2022,51.72
Finland,FIN,8/6/2022,12.84
Finland,FIN,8/7/2022,48.41
Finland,FIN,8/8/2022,498.26
Finland,FIN,8/9/2022,274.75
Finland,FIN,8/10/2022,131.40
Finland,FIN,8/11/2022,106.34
Finland,FIN,8/12/2022,260.56
Finland,FIN,8/13/2022,303.78
Finland,FIN,8/14/2022,322.05
Finland,FIN,8/15/2022,354.39
Finland,FIN,8/16/2022,300.71
Finland,FIN,8/17/2022,204.18
Finland,FIN,8/18/2022,478.58
Finland,FIN,8/19/2022,392.67
Finland,FIN,8/20/2022,50.03
Finland,FIN,8/21/2022,28.70
Finland,FIN,8/22/2022,392.40
Finland,FIN,8/23/2022,498.96
Finland,FIN,8/24/2022,415.03
Finland,FIN,8/25/2022,502.21
Finland,FIN,8/26/2022,462.10
Finland,FIN,8/27/2022,243.30
Finland,FIN,8/28/2022,183.77
Finland,FIN,8/29/2022,308.68
Finland,FIN,8/30/2022,463.14
Finland,FIN,8/31/2022,333.71
Finland,FIN,9/1/2022,338.59
Finland,FIN,9/2/2022,282.45
Finland,FIN,9/3/2022,135.61
Finland,FIN,9/4/2022,197.89
Finland,FIN,9/5/2022,355.74
Finland,FIN,9/6/2022,276.40
Finland,FIN,9/7/2022,375.10
Finland,FIN,9/8/2022,304.49
Finland,FIN,9/9/2022,264.78
Finland,FIN,9/10/2022,237.15
Finland,FIN,9/11/2022,278.71
Finland,FIN,9/12/2022,243.54
Finland,FIN,9/13/2022,73.30
Finland,FIN,9/14/2022,85.93
Finland,FIN,9/15/2022,120.23
Finland,FIN,9/16/2022,110.72
Finland,FIN,9/17/2022,109.92
Finland,FIN,9/18/2022,98.45
Finland,FIN,9/19/2022,99.10
Finland,FIN,9/20/2022,120.15
Finland,FIN,9/21/2022,322.23
Finland,FIN,9/22/2022,259.22
Finland,FIN,9/23/2022,204.28
Finland,FIN,9/24/2022,197.44
Finland,FIN,9/25/2022,188.57
Finland,FIN,9/26/2022,181.93
Finland,FIN,9/27/2022,141.86
Finland,FIN,9/28/2022,246.27
Finland,FIN,9/29/2022,233.34
Finland,FIN,9/30/2022,380.54
Finland,FIN,10/1/2022,246.30
Finland,FIN,10/2/2022,259.55
Finland,FIN,10/3/2022,261.24
Finland,FIN,10/4/2022,229.40
Finland,FIN,10/5/2022,30.86
Finland,FIN,10/6/2022,4.26
Finland,FIN,10/7/2022,7.79
Finland,FIN,10/8/2022,7.61
Finland,FIN,10/9/2022,12.21
Finland,FIN,10/10/2022,9.94
Finland,FIN,10/11/2022,10.41
Finland,FIN,10/12/2022,128.75
Finland,FIN,10/13/2022,90.87
Finland,FIN,10/14/2022,195.72
Finland,FIN,10/15/2022,35.35
Finland,FIN,10/16/2022,19.16
Finland,FIN,10/17/2022,106.03
Finland,FIN,10/18/2022,129.66
Finland,FIN,10/19/2022,126.39
Finland,FIN,10/20/2022,203.30
Finland,FIN,10/21/2022,247.20
Finland,FIN,10/22/2022,91.06
Finland,FIN,10/23/2022,61.24
Finland,FIN,10/24/2022,211.17
Finland,FIN,10/25/2022,136.01
Finland,FIN,10/26/2022,153.56
Finland,FIN,10/27/2022,161.42
Finland,FIN,10/28/2022,90.32
Finland,FIN,10/29/2022,13.13
Finland,FIN,10/30/2022,86.42
Finland,FIN,10/31/2022,143.17
Finland,FIN,11/1/2022,236.67
Finland,FIN,11/2/2022,136.68
Finland,FIN,11/3/2022,91.00
Finland,FIN,11/4/2022,58.81
Finland,FIN,11/5/2022,70.45
Finland,FIN,11/6/2022,35.61
Finland,FIN,11/7/2022,154.41
Finland,FIN,11/8/2022,162.63
Finland,FIN,11/9/2022,164.13
Finland,FIN,11/10/2022,149.88
Finland,FIN,11/11/2022,2.40
Finland,FIN,11/12/2022,2.42
Finland,FIN,11/13/2022,109.86
Finland,FIN,11/14/2022,168.93
Finland,FIN,11/15/2022,158.19
Finland,FIN,11/16/2022,301.02
Finland,FIN,11/17/2022,283.38
Finland,FIN,11/18/2022,273.04
Finland,FIN,11/19/2022,219.21
Finland,FIN,11/20/2022,214.93
Finland,FIN,11/21/2022,266.92
Finland,FIN,11/22/2022,269.18
Finland,FIN,11/23/2022,247.63
Finland,FIN,11/24/2022,273.49
Finland,FIN,11/25/2022,285.02
Finland,FIN,11/26/2022,260.53
Finland,FIN,11/27/2022,226.26
Finland,FIN,11/28/2022,279.09
Finland,FIN,11/29/2022,374.62
Finland,FIN,11/30/2022,392.24
Finland,FIN,12/1/2022,393.83
Finland,FIN,12/2/2022,365.36
Finland,FIN,12/3/2022,316.79
Finland,FIN,12/4/2022,303.34
Finland,FIN,12/5/2022,288.39
Finland,FIN,12/6/2022,250.69
Finland,FIN,12/7/2022,340.01
Finland,FIN,12/8/2022,364.82
Finland,FIN,12/9/2022,406.75
Finland,FIN,12/10/2022,327.34
Finland,FIN,12/11/2022,325.71
Finland,FIN,12/12/2022,385.55
Finland,FIN,12/13/2022,434.21
Finland,FIN,12/14/2022,445.76
Finland,FIN,12/15/2022,397.39
Finland,FIN,12/16/2022,388.28
Finland,FIN,12/17/2022,204.72
Finland,FIN,12/18/2022,166.37
Finland,FIN,12/19/2022,192.21
Finland,FIN,12/20/2022,199.65
Finland,FIN,12/21/2022,240.82
Finland,FIN,12/22/2022,197.58
Finland,FIN,12/23/2022,191.18
Finland,FIN,12/24/2022,81.66
Finland,FIN,12/25/2022,86.36
Finland,FIN,12/26/2022,34.96
Finland,FIN,12/27/2022,91.99
Finland,FIN,12/28/2022,122.45
Finland,FIN,12/29/2022,43.33
Finland,FIN,12/30/2022,17.42
Finland,FIN,12/31/2022,8.72
Finland,FIN,1/1/2023,20.56
Finland,FIN,1/2/2023,124.13
Finland,FIN,1/3/2023,132.93
Finland,FIN,1/4/2023,97.76
Finland,FIN,1/5/2023,115.15
Finland,FIN,1/6/2023,110.32
Finland,FIN,1/7/2023,72.02
Finland,FIN,1/8/2023,40.45
Finland,FIN,1/9/2023,76.75
Finland,FIN,1/10/2023,113.77
Finland,FIN,1/11/2023,62.14
Finland,FIN,1/12/2023,53.46
Finland,FIN,1/13/2023,69.03
Finland,FIN,1/14/2023,63.82
Finland,FIN,1/15/2023,18.26
Finland,FIN,1/16/2023,71.11
Finland,FIN,1/17/2023,61.71
Finland,FIN,1/18/2023,82.45
Finland,FIN,1/19/2023,137.40
Finland,FIN,1/20/2023,117.45
Finland,FIN,1/21/2023,118.28
Finland,FIN,1/22/2023,65.49
Finland,FIN,1/23/2023,80.58
Finland,FIN,1/24/2023,114.32
Finland,FIN,1/25/2023,25.38
Finland,FIN,1/26/2023,100.81
Finland,FIN,1/27/2023,110.14
Finland,FIN,1/28/2023,32.27
Finland,FIN,1/29/2023,29.69
Finland,FIN,1/30/2023,44.78
Finland,FIN,1/31/2023,82.58
France,FRA,1/1/2015,44.43
France,FRA,1/2/2015,44.43
France,FRA,1/3/2015,44.43
France,FRA,1/4/2015,44.43
France,FRA,1/5/2015,44.80
France,FRA,1/6/2015,44.93
France,FRA,1/7/2015,45.53
France,FRA,1/8/2015,42.52
France,FRA,1/9/2015,33.02
France,FRA,1/10/2015,18.13
France,FRA,1/11/2015,26.04
France,FRA,1/12/2015,36.50
France,FRA,1/13/2015,36.82
France,FRA,1/14/2015,38.92
France,FRA,1/15/2015,37.08
France,FRA,1/16/2015,42.14
France,FRA,1/17/2015,36.97
France,FRA,1/18/2015,36.88
France,FRA,1/19/2015,46.44
France,FRA,1/20/2015,49.81
France,FRA,1/21/2015,50.08
France,FRA,1/22/2015,51.44
France,FRA,1/23/2015,48.49
France,FRA,1/24/2015,42.41
France,FRA,1/25/2015,40.09
France,FRA,1/26/2015,47.17
France,FRA,1/27/2015,48.28
France,FRA,1/28/2015,45.24
France,FRA,1/29/2015,49.09
France,FRA,1/30/2015,42.35
France,FRA,1/31/2015,41.62
France,FRA,2/1/2015,36.38
France,FRA,2/2/2015,54.18
France,FRA,2/3/2015,56.66
France,FRA,2/4/2015,53.67
France,FRA,2/5/2015,52.53
France,FRA,2/6/2015,52.09
France,FRA,2/7/2015,52.49
France,FRA,2/8/2015,48.29
France,FRA,2/9/2015,62.04
France,FRA,2/10/2015,62.09
France,FRA,2/11/2015,55.88
France,FRA,2/12/2015,54.24
France,FRA,2/13/2015,48.85
France,FRA,2/14/2015,40.41
France,FRA,2/15/2015,41.85
France,FRA,2/16/2015,54.93
France,FRA,2/17/2015,49.86
France,FRA,2/18/2015,51.11
France,FRA,2/19/2015,52.07
France,FRA,2/20/2015,50.96
France,FRA,2/21/2015,48.15
France,FRA,2/22/2015,39.58
France,FRA,2/23/2015,46.97
France,FRA,2/24/2015,46.23
France,FRA,2/25/2015,49.12
France,FRA,2/26/2015,48.03
France,FRA,2/27/2015,48.81
France,FRA,2/28/2015,46.47
France,FRA,3/1/2015,26.59
France,FRA,3/2/2015,45.54
France,FRA,3/3/2015,51.20
France,FRA,3/4/2015,47.59
France,FRA,3/5/2015,49.46
France,FRA,3/6/2015,50.36
France,FRA,3/7/2015,40.85
France,FRA,3/8/2015,30.48
France,FRA,3/9/2015,44.71
France,FRA,3/10/2015,47.17
France,FRA,3/11/2015,46.08
France,FRA,3/12/2015,44.99
France,FRA,3/13/2015,44.61
France,FRA,3/14/2015,40.84
France,FRA,3/15/2015,39.17
France,FRA,3/16/2015,54.08
France,FRA,3/17/2015,47.51
France,FRA,3/18/2015,45.12
France,FRA,3/19/2015,42.25
France,FRA,3/20/2015,40.84
France,FRA,3/21/2015,44.37
France,FRA,3/22/2015,32.15
France,FRA,3/23/2015,52.87
France,FRA,3/24/2015,56.60
France,FRA,3/25/2015,57.02
France,FRA,3/26/2015,50.35
France,FRA,3/27/2015,50.86
France,FRA,3/28/2015,35.62
France,FRA,3/29/2015,18.70
France,FRA,3/30/2015,39.15
France,FRA,3/31/2015,40.52
France,FRA,4/1/2015,44.12
France,FRA,4/2/2015,50.05
France,FRA,4/3/2015,46.79
France,FRA,4/4/2015,30.15
France,FRA,4/5/2015,28.28
France,FRA,4/6/2015,34.05
France,FRA,4/7/2015,52.16
France,FRA,4/8/2015,54.05
France,FRA,4/9/2015,52.60
France,FRA,4/10/2015,46.61
France,FRA,4/11/2015,36.03
France,FRA,4/12/2015,24.13
France,FRA,4/13/2015,48.66
France,FRA,4/14/2015,44.27
France,FRA,4/15/2015,46.09
France,FRA,4/16/2015,44.91
France,FRA,4/17/2015,42.67
France,FRA,4/18/2015,25.07
France,FRA,4/19/2015,24.30
France,FRA,4/20/2015,41.82
France,FRA,4/21/2015,41.91
France,FRA,4/22/2015,39.09
France,FRA,4/23/2015,39.34
France,FRA,4/24/2015,35.92
France,FRA,4/25/2015,26.51
France,FRA,4/26/2015,23.08
France,FRA,4/27/2015,39.75
France,FRA,4/28/2015,41.30
France,FRA,4/29/2015,41.48
France,FRA,4/30/2015,40.29
France,FRA,5/1/2015,21.64
France,FRA,5/2/2015,25.09
France,FRA,5/3/2015,16.20
France,FRA,5/4/2015,34.72
France,FRA,5/5/2015,27.84
France,FRA,5/6/2015,30.37
France,FRA,5/7/2015,38.56
France,FRA,5/8/2015,25.11
France,FRA,5/9/2015,16.86
France,FRA,5/10/2015,12.31
France,FRA,5/11/2015,31.26
France,FRA,5/12/2015,28.40
France,FRA,5/13/2015,27.09
France,FRA,5/14/2015,20.11
France,FRA,5/15/2015,29.93
France,FRA,5/16/2015,21.16
France,FRA,5/17/2015,14.42
France,FRA,5/18/2015,29.70
France,FRA,5/19/2015,29.69
France,FRA,5/20/2015,35.50
France,FRA,5/21/2015,35.47
France,FRA,5/22/2015,32.87
France,FRA,5/23/2015,24.61
France,FRA,5/24/2015,19.29
France,FRA,5/25/2015,23.60
France,FRA,5/26/2015,33.71
France,FRA,5/27/2015,31.67
France,FRA,5/28/2015,33.11
France,FRA,5/29/2015,32.98
France,FRA,5/30/2015,21.04
France,FRA,5/31/2015,15.92
France,FRA,6/1/2015,31.44
France,FRA,6/2/2015,23.58
France,FRA,6/3/2015,31.62
France,FRA,6/4/2015,31.62
France,FRA,6/5/2015,39.04
France,FRA,6/6/2015,24.78
France,FRA,6/7/2015,18.48
France,FRA,6/8/2015,32.98
France,FRA,6/9/2015,33.79
France,FRA,6/10/2015,32.43
France,FRA,6/11/2015,37.21
France,FRA,6/12/2015,35.69
France,FRA,6/13/2015,25.50
France,FRA,6/14/2015,19.47
France,FRA,6/15/2015,35.34
France,FRA,6/16/2015,38.75
France,FRA,6/17/2015,31.72
France,FRA,6/18/2015,36.97
France,FRA,6/19/2015,36.21
France,FRA,6/20/2015,26.38
France,FRA,6/21/2015,18.83
France,FRA,6/22/2015,34.60
France,FRA,6/23/2015,37.55
France,FRA,6/24/2015,35.54
France,FRA,6/25/2015,42.20
France,FRA,6/26/2015,40.41
France,FRA,6/27/2015,29.80
France,FRA,6/28/2015,25.10
France,FRA,6/29/2015,37.74
France,FRA,6/30/2015,39.90
France,FRA,7/1/2015,42.77
France,FRA,7/2/2015,48.71
France,FRA,7/3/2015,50.22
France,FRA,7/4/2015,34.91
France,FRA,7/5/2015,28.84
France,FRA,7/6/2015,47.35
France,FRA,7/7/2015,49.06
France,FRA,7/8/2015,37.85
France,FRA,7/9/2015,39.13
France,FRA,7/10/2015,39.35
France,FRA,7/11/2015,35.10
France,FRA,7/12/2015,28.07
France,FRA,7/13/2015,40.33
France,FRA,7/14/2015,35.34
France,FRA,7/15/2015,47.29
France,FRA,7/16/2015,47.07
France,FRA,7/17/2015,42.03
France,FRA,7/18/2015,38.77
France,FRA,7/19/2015,30.92
France,FRA,7/20/2015,43.89
France,FRA,7/21/2015,50.90
France,FRA,7/22/2015,45.80
France,FRA,7/23/2015,48.32
France,FRA,7/24/2015,44.14
France,FRA,7/25/2015,19.73
France,FRA,7/26/2015,16.79
France,FRA,7/27/2015,25.18
France,FRA,7/28/2015,26.70
France,FRA,7/29/2015,28.12
France,FRA,7/30/2015,31.29
France,FRA,7/31/2015,31.40
France,FRA,8/1/2015,25.51
France,FRA,8/2/2015,19.14
France,FRA,8/3/2015,31.71
France,FRA,8/4/2015,36.85
France,FRA,8/5/2015,35.39
France,FRA,8/6/2015,36.42
France,FRA,8/7/2015,35.48
France,FRA,8/8/2015,27.71
France,FRA,8/9/2015,27.36
France,FRA,8/10/2015,33.37
France,FRA,8/11/2015,37.06
France,FRA,8/12/2015,35.48
France,FRA,8/13/2015,31.44
France,FRA,8/14/2015,30.05
France,FRA,8/15/2015,26.42
France,FRA,8/16/2015,25.72
France,FRA,8/17/2015,38.72
France,FRA,8/18/2015,35.39
France,FRA,8/19/2015,38.16
France,FRA,8/20/2015,33.26
France,FRA,8/21/2015,30.51
France,FRA,8/22/2015,30.57
France,FRA,8/23/2015,19.29
France,FRA,8/24/2015,32.20
France,FRA,8/25/2015,32.02
France,FRA,8/26/2015,32.08
France,FRA,8/27/2015,36.53
France,FRA,8/28/2015,43.35
France,FRA,8/29/2015,33.40
France,FRA,8/30/2015,27.03
France,FRA,8/31/2015,40.29
France,FRA,9/1/2015,42.23
France,FRA,9/2/2015,41.36
France,FRA,9/3/2015,41.73
France,FRA,9/4/2015,37.15
France,FRA,9/5/2015,28.61
France,FRA,9/6/2015,17.52
France,FRA,9/7/2015,37.12
France,FRA,9/8/2015,38.23
France,FRA,9/9/2015,37.71
France,FRA,9/10/2015,38.48
France,FRA,9/11/2015,39.48
France,FRA,9/12/2015,34.49
France,FRA,9/13/2015,28.62
France,FRA,9/14/2015,37.12
France,FRA,9/15/2015,37.21
France,FRA,9/16/2015,36.38
France,FRA,9/17/2015,36.25
France,FRA,9/18/2015,38.00
France,FRA,9/19/2015,30.71
France,FRA,9/20/2015,24.00
France,FRA,9/21/2015,40.04
France,FRA,9/22/2015,42.72
France,FRA,9/23/2015,47.94
